"Density of states at Vg=0 and Vd=0.4","Density of states at Vg=0.05 and Vd=0.4","Density of states at Vg=0.1 and Vd=0.4","Density of states at Vg=0.15 and Vd=0.4","Density of states at Vg=0.2 and Vd=0.4","Density of states at Vg=0.25 and Vd=0.4","Density of states at Vg=0.3 and Vd=0.4","Density of states at Vg=0.35 and Vd=0.4","Density of states at Vg=0.4 and Vd=0.4","Density of states at Vg=0.45 and Vd=0.4","Density of states at Vg=0.5 and Vd=0.4","Density of states at Vg=0.55 and Vd=0.4","Density of states at Vg=0.6 and Vd=0.4"
"-9.16164926033","-9.06348020346","-8.78272506747","-8.14312931511","-7.08838067507","-5.73190112442","-4.14631598122","-2.25881704236","0.392913329756","1.98741533872","1.36664507207","1.15637792552","1.10260098988"
"-9.15453553492","-9.04265287258","-8.72900864856","-8.04062056038","-6.94685687923","-5.56670151421","-3.9586482647","-2.03018672357","0.795771456125","1.86460867328","1.33391626802","1.14625576389","1.13032734058"
"-9.14641241219","-9.01913836338","-8.67016956102","-7.93311896465","-6.8027558285","-5.39998913844","-3.76857655485","-1.79499068398","1.26718982767","1.79242924488","1.30425152953","1.1365950564","1.19368910791"
"-9.13711751285","-8.99258651903","-8.60586649409","-7.82056208677","-6.65580660743","-5.23104383895","-3.5748902727","-1.55084830102","1.78506376965","1.71217679461","1.2776701922","1.12678825821","1.36434778721"
"-9.12653723589","-8.96282191707","-8.53625980963","-7.70371289608","-6.5067668429","-5.06050118665","-3.3782233181","-1.29824685443","1.96667589784","1.63432172626","1.25431604756","1.11637361825","2.04257525469"
"-9.11451577905","-8.92958171112","-8.46132811357","-7.58285824008","-6.35571669713","-4.88815530641","-3.17815863584","-1.03584032698","2.23558487771","1.5691511913","1.2339150282","1.1056342436","2.75902211052"
"-9.10088704332","-8.89261636158","-8.3811031998","-7.45828199793","-6.2026992906","-4.71384173262","-2.9743524593","-0.76210290988","2.19691008344","1.51722832083","1.21551197132","1.0968206847","2.47507514521"
"-9.08547138993","-8.85168319396","-8.29566294077","-7.33022667778","-6.04773018312","-4.53739004957","-2.76647942208","-0.475032251601","2.0266761116","1.47549500658","1.1974646723","1.09549744257","2.28673615954"
"-9.06807807982","-8.80655333771","-8.20510513281","-7.19890067516","-5.89079421318","-4.35866173237","-2.55421814346","-0.171820882358","2.14326926338","1.43855943318","1.17504850075","1.12494583062","2.21772957229"
"-9.04850217412","-8.75701124272","-8.10955378215","-7.06447926693","-5.73187335482","-4.17751315037","-2.33723968676","0.151793618425","2.18069425687","1.39546220769","1.16643603255","1.14615087629","2.15958155231"
"-9.02652576367","-8.70285853243","-8.00914441954","-6.92711752326","-5.57095320346","-3.99384062065","-2.11518478823","0.502857966117","1.93982165171","1.35921089271","1.16258189801","1.18578032005","2.10321055715"
"-9.00191825113","-8.6439180866","-7.90403663655","-6.78695457884","-5.40802509544","-3.80756389591","-1.88762520332","0.893983771352","1.84453374975","1.3331282615","1.1513660161","1.33364224922","2.02590362475"
"-8.97443460528","-8.58003714914","-7.79440226077","-6.64412258854","-5.24310028031","-3.61860740113","-1.65402741176","1.34573274936","1.77058860632","1.31008803511","1.13130210649","1.63638748836","1.94520275605"
"-8.94382014013","-8.51109681216","-7.68042413631","-6.4987630651","-5.07621275474","-3.42689372282","-1.41366966892","1.8193973338","1.69042233041","1.28236615255","1.11421657276","2.3239061747","1.89600836727"
"-8.90981364641","-8.43701049354","-7.56231463893","-6.35101791545","-4.90740294137","-3.2323208049","-1.16563068215","1.98879857846","1.62589376907","1.25010228917","1.11486614285","2.73159744256","1.8773452472"
"-8.87214747369","-8.35773519179","-7.44030006543","-6.20104548783","-4.73671726296","-3.03474340867","-0.908667363726","2.23356079244","1.56537525597","1.22860200027","1.11704796905","2.35650493498","1.84209447127"
"-8.83056031877","-8.27329060756","-7.31462637503","-6.04900468085","-4.56419140376","-2.83395531925","-0.641156429452","2.17882749513","1.51253266118","1.2111162292","1.11824169835","2.2100080747","1.8148345141"
"-8.78480012469","-8.18373262819","-7.18555963048","-5.89504589098","-4.38983302541","-2.62966933506","-0.3609282622","2.02225459802","1.46708832499","1.19627726951","1.12521202463","2.12795309561","1.79966480622"
"-8.73463490415","-8.08918085985","-7.05337660406","-5.73931846475","-4.21362146314","-2.42151390981","-0.0650165020189","2.13665328743","1.42814143007","1.18261024096","1.15049607535","2.11900594576","1.78769957232"
"-8.67945097854","-7.98912999199","-6.91740973361","-5.58075985629","-4.03395902781","-2.20677503815","0.25643131466","2.12820551503","1.39426749107","1.16919190062","1.21505813439","2.09960562325","1.76664164125"
"-8.62040158012","-7.88612356266","-6.78116668188","-5.42354957855","-3.8559924496","-1.99270620279","0.590111737602","1.91775314954","1.36274933979","1.15598142105","1.34455267298","2.02329702544","1.7383868215"
"-8.5558836052","-7.77766827807","-6.64103896","-5.26287300561","-3.67329354784","-1.76941302137","0.970453106512","1.81904870767","1.33284084039","1.14394569147","1.5678572969","1.96346936543","1.7076275789"
"-8.48647486751","-7.66520847438","-6.49886936185","-5.10074109023","-3.48820075868","-1.53989785735","1.40398446449","1.75347938022","1.30385252784","1.13410812435","1.96848484099","1.91719316381","1.68416497862"
"-8.41193718122","-7.54880538827","-6.35455430777","-4.93683619107","-3.30011028406","-1.30279547906","1.84001933408","1.68176229494","1.27656598691","1.127212703","2.72817303856","1.882325078","1.66794641449"
"-8.33287779032","-7.42950367293","-6.20917289593","-4.77220636172","-3.11022771926","-1.0596906587","2.00970285643","1.61230579612","1.25198838287","1.12326262394","2.47177919388","1.84579300572","1.65340694982"
"-8.24864806787","-7.3064791603","-6.06140215043","-4.60499020219","-2.91587173632","-0.80540923492","2.23002407753","1.55331402211","1.23108395331","1.1234869985","2.23289840945","1.81725826083","1.63426710106"
"-8.15988944522","-7.18073529164","-5.91225788113","-4.43628854156","-2.71841422251","-0.541570095302","2.17426523953","1.50451285751","1.21346065201","1.13003989377","2.14337362897","1.79669062441","1.6132685661"
"-8.06620356301","-7.05171572274","-5.76076560974","-4.2645992178","-2.51566322107","-0.26283727632","2.01529227811","1.4637853544","1.19816798894","1.15061316599","2.10574383365","1.77756081033","1.59246061015"
"-7.96807228257","-6.92003233456","-5.60744373309","-4.09051590091","-2.30823804084","0.0316924467325","2.12204834249","1.42799277148","1.18388437619","1.19855113359","2.10702630942","1.75383777865","1.57458142219"
"-7.86674998352","-6.78723820644","-5.45401958272","-3.91622682913","-2.09944018819","0.336715064279","2.13621404773","1.39474108688","1.16994331343","1.2876142595","2.07830214281","1.72547186378","1.56091971128"
"-7.76083180374","-6.6513394406","-5.29780749655","-3.73806129498","-1.88355901851","0.670262308022","1.89948618323","1.36285683558","1.15650376708","1.44826161062","2.01166979931","1.69662977314","1.55255005023"
"-7.65095231679","-6.51291306118","-5.13932585107","-3.55673952913","-1.66150519048","1.0397818896","1.80394821705","1.33186193428","1.14457942422","1.71237168593","1.9530205246","1.67229439474","1.54903164178"
"-7.53786569047","-6.37289481989","-4.97964838587","-3.3735345504","-1.43485455174","1.45122265004","1.74186169188","1.30232562333","1.13524632592","2.11874878955","1.90968767953","1.6537686242","1.54896365431"
"-7.42092698598","-6.23015330142","-4.81722049546","-3.18640137435","-1.2000040237","1.86390182034","1.67270187166","1.27547731899","1.12954878223","2.76131920915","1.8699234902","1.63945098041","1.55167319718"
"-7.30040535154","-6.08488331676","-4.65218842095","-2.99542632036","-0.956318770827","2.03384122204","1.60585751044","1.25202841306","1.12823257769","2.48254553121","1.83205492515","1.62528370216","1.56040101783"
"-7.17795244065","-5.9392592687","-4.48726271363","-2.80401994837","-0.708847792636","2.22458895633","1.54823462322","1.23161229013","1.13225336198","2.20273823802","1.80152166357","1.60887775558","1.58282079918"
"-7.0514247458","-5.78997782105","-4.31809079511","-2.60641416271","-0.446469931841","2.17167540356","1.50164109808","1.21386471763","1.14672285689","2.13641479949","1.78030410638","1.59072185461","1.66312464027"
"-6.92185318916","-5.63870003897","-4.14680274536","-2.4048825269","-0.171226139229","2.02870467141","1.46199303173","1.19765186924","1.17988808193","2.10666509508","1.76044594503","1.57432666385","1.93436374515"
"-6.78998113225","-5.48601414399","-3.97396756047","-2.20017291943","0.11737406315","2.10169215061","1.42599092258","1.1824018144","1.24447730845","2.10094737456","1.73552592169","1.56266491242","2.13358639152"
"-6.65609424411","-5.33214305903","-3.79974844695","-1.99223685004","0.422145218359","2.09405179031","1.39199557825","1.16823473971","1.35710753968","2.06536036562","1.70673883666","1.55669936364","2.09316075148"
"-6.51990439447","-5.17659720267","-3.62336890555","-1.77959179652","0.751100000998","1.90611144032","1.35953448822","1.15580829439","1.54047575476","2.00277780634","1.68009579702","1.55594219449","2.1334691569"
"-6.38157218714","-5.01943489729","-3.4447292947","-1.56168161585","1.11337609863","1.79318844775","1.32885061246","1.14591563378","1.82156257819","1.94786110185","1.65971078637","1.55952682026","2.24431382487"
"-6.24126012942","-4.86068843797","-3.2636692367","-1.3378166267","1.51146559228","1.73025101945","1.30050496448","1.139123835","2.24185796592","1.90324419358","1.64422766954","1.56830336908","2.29560277324"
"-6.09912102982","-4.70037027185","-3.07999035344","-1.10720308411","1.8524750673","1.66397533893","1.27496327927","1.13578924811","2.57346682677","1.86014993708","1.62976785166","1.58696528385","2.24969262587"
"-5.95528306312","-4.53845590853","-2.8934410634","-0.86890154862","2.05723810976","1.59856097241","1.25231429643","1.13674587265","2.50205051695","1.82241152478","1.61407315309","1.62745266793","2.23090540095"
"-5.80984990679","-4.37487625965","-2.70372108526","-0.621805602778","2.1790062943","1.54246229064","1.23226284086","1.14453803685","2.18153322051","1.79461206338","1.59781866972","1.72186976714","2.33105592497"
"-5.6628977621","-4.20952648371","-2.51049772588","-0.364594794755","2.16076919269","1.49667450733","1.21427455857","1.16468400886","2.13363020294","1.7723132784","1.58331773135","1.96470807012","2.66234128501"
"-5.51446296078","-4.04228546114","-2.31340137868","-0.095580716396","2.03083148629","1.4581637581","1.19788128866","1.20626717025","2.10766936147","1.74865535877","1.57264113916","2.16519024683","2.81214591724"
"-5.36454691667","-3.87297057566","-2.11204738143","0.187367139738","2.09093894253","1.42366721418","1.1828890968","1.28157808234","2.09656656779","1.72188406557","1.56660556517","2.12082218013","2.66396594675"
"-5.21311996715","-3.70140557948","-1.90602619436","0.487401406422","2.07554395595","1.39107292557","1.16946210164","1.40547669804","2.05735696271","1.69529996253","1.56520385344","2.13064189425","2.58782418379"
"-5.06012127529","-3.5273866509","-1.69493044345","0.809613794558","1.89115975797","1.35953705602","1.15797807927","1.5955235552","1.9963411432","1.67264554834","1.56868258236","2.25172854532","2.4811746947"
"-4.90546749701","-3.35071721778","-1.47830877792","1.16161525645","1.78157276044","1.32918682834","1.14883634496","1.87349766183","1.93987483025","1.65471524717","1.57823616129","2.31445437356","2.39251720049"
"-4.7490624966","-3.17119818409","-1.25568724001","1.54376808494","1.72109555948","1.30070106908","1.14240267316","2.27366593614","1.89300954861","1.63968579759","1.5966363206","2.26026092912","2.32799939632"
"-4.59080387736","-2.98864941631","-1.02652142093","1.86838403401","1.65698921429","1.27480677994","1.13937028114","2.56778379817","1.85149742356","1.62547463407","1.63026942201","2.25454229947","2.27664350075"
"-4.43057842726","-2.80289124097","-0.790149391041","2.06240346449","1.59314591566","1.25184540481","1.14147699543","2.46928526889","1.81593812863","1.61123030514","1.69429914619","2.37577049686","2.23315033818"
"-4.26829088937","-2.61376099686","-0.545738031012","2.17419474822","1.53852391104","1.23160937191","1.1524342167","2.17002351566","1.78831521124","1.59725398897","1.82768469412","2.70692957343","2.19620405678"
"-4.10386776431","-2.42108713708","-0.29218285245","2.14949568315","1.49442204463","1.21352305516","1.17857499314","2.12906469215","1.76576279839","1.58468404797","2.07608842627","2.85148076816","2.16532791109"
"-3.93722799926","-2.22468930369","-0.0279777527592","2.02514769751","1.45729787657","1.19704486145","1.2288478393","2.10420122519","1.74239589069","1.57541980224","2.2080963757","2.59942510323","2.13995203934"
"-3.76831234776","-2.02435505057","0.249021802221","2.08193717499","1.4231854397","1.18199096427","1.31412143863","2.09161217811","1.71562868333","1.57145355468","2.11459389411","2.53424428312","2.11927865136"
"-3.59706629084","-1.8198380076","0.542004472247","2.06267679535","1.38985551269","1.16862641627","1.44657068699","2.05136480314","1.68855588498","1.57376099262","2.1759793767","2.44540323001","2.10228732798"
"-3.42343072075","-1.61079883807","0.85591632875","1.88119485039","1.35705348334","1.15748164542","1.64012423413","1.98962350242","1.66618112898","1.58219414842","2.28975716583","2.36367078497","2.08782133295"
"-3.24734989065","-1.39682966304","1.1980563365","1.77354627811","1.32576645338","1.14912477831","1.9129574082","1.93418597444","1.65024390683","1.59699684226","2.3129016934","2.30635796675","2.0747430209"
"-3.0687353179","-1.17740552725","1.56770300133","1.71399610632","1.29721448262","1.14407947755","2.29594006361","1.88741050003","1.63783681896","1.62106999666","2.26389415948","2.26314443565","2.06210335017"
"-2.88748074092","-0.951873869036","1.88011674564","1.65031302554","1.27205566188","1.1432095479","2.5624616503","1.84345968081","1.62501791148","1.66249135685","2.31060286459","2.22654602671","2.04929285299"
"-2.70344034284","-0.719419289899","2.06663868374","1.58704914396","1.25011947755","1.14846537979","2.44410201623","1.80689764007","1.61079698847","1.73847120375","2.50757282029","2.19450755624","2.03615035538"
"-2.51642332341","-0.479037915796","2.17209364648","1.53345279493","1.23067802441","1.16372876776","2.16296089113","1.78203736233","1.59710618831","1.88533025838","2.75083506793","2.16657062008","2.0229637785"
"-2.32618540236","-0.229479833217","2.14251492753","1.49031873454","1.21295831345","1.19529122826","2.12566651379","1.76209032757","1.58619385019","2.11165095416","2.7412270458","2.14238699769","2.01032723425"
"-2.13243733713","0.030839535151","2.02211031879","1.4535767706","1.19662185216","1.25164234083","2.10061577691","1.73756372118","1.57930236391","2.21125787067","2.5304932754","2.12166135879","1.99884274192"
"-1.9348287749","0.304015453572","2.07491003992","1.41938816999","1.18187749083","1.34291441032","2.0839414021","1.70862964018","1.57725350631","2.12464552126","2.47588272302","2.10409756824","1.98880815859"
"-1.73295674135","0.5929897719","2.04945000832","1.38613184792","1.16926644612","1.48052668752","2.04255839429","1.68292626409","1.58111250924","2.19944655137","2.39715863791","2.08913317571","1.98005757526"
"-1.5263797558","0.902167466428","1.86986337556","1.35402940053","1.15931220177","1.67707786914","1.9832059338","1.66446193898","1.59203332753","2.3028050688","2.32879849981","2.07580744635","1.97201917965"
"-1.31459528804","1.23769864056","1.76406790594","1.32401462035","1.15228258907","1.94761868867","1.92892529097","1.6501498209","1.6112901959","2.31329750962","2.28179956281","2.06297292539","1.9639451085"
"-1.0970455167","1.5965552866","1.70556048943","1.29679352436","1.14844318093","2.31682324768","1.88114760283","1.63558117963","1.64169017144","2.28025461337","2.24615229818","2.0497269023","1.95521104701"
"-0.873109123434","1.89587170611","1.64324399289","1.27246755177","1.1487285573","2.55889259069","1.83675832849","1.62048664972","1.69046106239","2.35206073645","2.21448475967","2.03577305182","1.94552578948"
"-0.642087213391","2.07308639042","1.58160206505","1.25063499167","1.15562884059","2.42163843258","1.80143748578","1.60770240732","1.77366847625","2.55992908465","2.18483930664","2.02151312558","1.93500952396"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037196"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037196"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197","-9.21034037195"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197","-9.21034037194"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197","-9.21034037192"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197","-9.21034037189"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197","-9.21034037186"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197","-9.21034037181"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197","-9.21034037173"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037196","-9.21034037162"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037196","-9.21034037145"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197","-9.21034037195","-9.21034037121"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197","-9.21034037193","-9.21034037085"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197","-9.21034037192","-9.21034037031"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197","-9.21034037189","-9.21034036951"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197","-9.21034037186","-9.21034036833"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197","-9.2103403718","-9.21034036654"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037197","-9.21034037172","-9.21034036383"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037196","-9.21034037161","-9.21034035974"
"-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037198","-9.21034037196","-9.21034037145","-9.2103403535"
